,Call Id,Agent,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating,DateTime
2678,ID2679,Diane,Streaming,1,0,55.0,00:04:37,2.0,2021-02-16 14:48:29
2679,ID2680,Martha,Admin Support,1,1,91.0,00:05:30,2.0,2021-02-16 14:48:29
2680,ID2681,Joe,Technical Support,1,1,37.0,00:05:23,3.0,2021-02-16 14:54:14
2681,ID2682,Jim,Admin Support,1,1,118.0,00:04:53,4.0,2021-02-16 14:54:14
2682,ID2683,Dan,Technical Support,1,1,37.0,00:05:36,5.0,2021-02-16 15:07:12
2683,ID2684,Becky,Admin Support,1,1,124.0,00:04:04,4.0,2021-02-16 15:07:12
2684,ID2685,Greg,Technical Support,1,1,105.0,00:01:35,4.0,2021-02-16 15:20:10
2685,ID2686,Diane,Admin Support,0,0,,,,2021-02-16 15:20:10
2686,ID2687,Greg,Technical Support,1,1,36.0,00:03:27,1.0,2021-02-16 15:34:34
2687,ID2688,Martha,Streaming,1,1,87.0,00:06:52,4.0,2021-02-16 15:34:34
2688,ID2689,Becky,Technical Support,1,1,98.0,00:05:02,4.0,2021-02-16 16:04:48
2689,ID2690,Dan,Admin Support,0,0,,,,2021-02-16 16:04:48
2690,ID2691,Joe,Payment related,1,1,37.0,00:02:51,3.0,2021-02-16 16:14:53
2691,ID2692,Jim,Streaming,1,1,65.0,00:04:48,1.0,2021-02-16 16:14:53
2692,ID2693,Diane,Contract related,1,1,117.0,00:06:27,3.0,2021-02-16 16:24:58
2693,ID2694,Dan,Streaming,1,1,70.0,00:01:42,4.0,2021-02-16 16:24:58
2694,ID2695,Greg,Streaming,0,0,,,,2021-02-16 16:29:17
2695,ID2696,Becky,Streaming,1,1,30.0,00:05:33,3.0,2021-02-16 16:29:17
2696,ID2697,Becky,Technical Support,0,0,,,,2021-02-16 16:32:10
2697,ID2698,Jim,Technical Support,1,0,53.0,00:04:39,3.0,2021-02-16 16:32:10
2698,ID2699,Becky,Streaming,1,1,69.0,00:05:11,4.0,2021-02-16 17:12:29
2699,ID2700,Stewart,Contract related,1,1,109.0,00:04:10,1.0,2021-02-16 17:12:29
2700,ID2701,Dan,Technical Support,1,1,17.0,00:00:42,5.0,2021-02-16 17:28:19
2701,ID2702,Martha,Streaming,1,1,109.0,00:04:52,4.0,2021-02-16 17:28:19
2702,ID2703,Greg,Contract related,1,1,50.0,00:05:46,5.0,2021-02-16 17:31:12
2703,ID2704,Becky,Admin Support,1,0,22.0,00:03:31,3.0,2021-02-16 17:31:12
2704,ID2705,Diane,Contract related,1,1,100.0,00:02:35,4.0,2021-02-16 17:45:36
2705,ID2706,Stewart,Streaming,1,1,101.0,00:05:15,3.0,2021-02-16 17:45:36
2706,ID2707,Becky,Payment related,1,1,15.0,00:02:49,3.0,2021-02-16 17:52:48
2707,ID2708,Diane,Contract related,1,1,59.0,00:04:29,5.0,2021-02-16 17:52:48
2708,ID2709,Stewart,Contract related,1,1,93.0,00:03:15,3.0,2021-02-17 09:01:26
2709,ID2710,Becky,Payment related,1,1,81.0,00:06:25,4.0,2021-02-17 09:01:26
2710,ID2711,Jim,Admin Support,1,1,20.0,00:02:11,1.0,2021-02-17 09:17:17
2711,ID2712,Greg,Contract related,1,1,47.0,00:00:35,3.0,2021-02-17 09:17:17
2712,ID2713,Diane,Admin Support,1,0,17.0,00:03:02,1.0,2021-02-17 09:23:02
2713,ID2714,Stewart,Payment related,1,0,15.0,00:01:04,3.0,2021-02-17 09:23:02
2714,ID2715,Diane,Technical Support,1,1,94.0,00:06:10,5.0,2021-02-17 09:34:34
2715,ID2716,Martha,Technical Support,1,1,10.0,00:02:15,5.0,2021-02-17 09:34:34
2716,ID2717,Joe,Admin Support,1,1,96.0,00:04:12,3.0,2021-02-17 09:53:17
2717,ID2718,Joe,Admin Support,1,1,32.0,00:01:41,4.0,2021-02-17 09:53:17
2718,ID2719,Becky,Streaming,1,1,36.0,00:05:02,1.0,2021-02-17 09:59:02
2719,ID2720,Martha,Streaming,1,1,50.0,00:01:42,5.0,2021-02-17 09:59:02
2720,ID2721,Stewart,Payment related,0,0,,,,2021-02-17 10:03:22
2721,ID2722,Martha,Payment related,1,1,89.0,00:00:33,2.0,2021-02-17 10:03:22
2722,ID2723,Diane,Contract related,0,0,,,,2021-02-17 10:36:29
2723,ID2724,Joe,Admin Support,1,1,114.0,00:05:47,5.0,2021-02-17 10:36:29
2724,ID2725,Martha,Streaming,1,1,44.0,00:06:31,5.0,2021-02-17 10:43:41
2725,ID2726,Joe,Admin Support,1,1,100.0,00:06:06,5.0,2021-02-17 10:43:41
2726,ID2727,Jim,Payment related,0,0,,,,2021-02-17 11:24:00
2727,ID2728,Jim,Contract related,1,1,70.0,00:00:49,4.0,2021-02-17 11:24:00
2728,ID2729,Martha,Contract related,1,1,16.0,00:04:03,4.0,2021-02-17 11:24:00
2729,ID2730,Becky,Admin Support,1,1,49.0,00:01:04,4.0,2021-02-17 11:24:00
2730,ID2731,Joe,Streaming,1,1,96.0,00:05:48,4.0,2021-02-17 11:28:19
2731,ID2732,Greg,Admin Support,1,1,85.0,00:05:36,4.0,2021-02-17 11:28:19
2732,ID2733,Martha,Contract related,1,1,65.0,00:05:29,2.0,2021-02-17 11:42:43
2733,ID2734,Martha,Payment related,1,1,67.0,00:00:30,4.0,2021-02-17 11:42:43
2734,ID2735,Greg,Payment related,1,1,50.0,00:01:09,4.0,2021-02-17 12:05:46
2735,ID2736,Becky,Streaming,0,0,,,,2021-02-17 12:05:46
2736,ID2737,Diane,Contract related,1,1,79.0,00:03:22,3.0,2021-02-17 12:10:05
2737,ID2738,Greg,Technical Support,1,1,107.0,00:03:53,4.0,2021-02-17 12:10:05
2738,ID2739,Martha,Contract related,1,0,52.0,00:04:50,1.0,2021-02-17 12:11:31
2739,ID2740,Jim,Streaming,1,0,104.0,00:06:25,1.0,2021-02-17 12:11:31
2740,ID2741,Joe,Admin Support,0,0,,,,2021-02-17 12:17:17
2741,ID2742,Jim,Contract related,1,1,63.0,00:00:54,1.0,2021-02-17 12:17:17
2742,ID2743,Becky,Technical Support,1,1,79.0,00:03:51,4.0,2021-02-17 13:03:22
2743,ID2744,Greg,Streaming,1,0,21.0,00:06:31,3.0,2021-02-17 13:03:22
2744,ID2745,Becky,Technical Support,1,1,93.0,00:05:36,3.0,2021-02-17 13:24:58
2745,ID2746,Joe,Streaming,1,1,72.0,00:02:52,4.0,2021-02-17 13:24:58
2746,ID2747,Greg,Admin Support,1,1,84.0,00:04:32,3.0,2021-02-17 13:36:29
2747,ID2748,Stewart,Admin Support,0,0,,,,2021-02-17 13:36:29
2748,ID2749,Jim,Admin Support,1,1,45.0,00:02:04,3.0,2021-02-17 14:19:41
2749,ID2750,Stewart,Streaming,0,0,,,,2021-02-17 14:19:41
2750,ID2751,Dan,Streaming,1,0,49.0,00:01:21,4.0,2021-02-17 14:29:46
2751,ID2752,Becky,Admin Support,1,1,110.0,00:06:06,4.0,2021-02-17 14:29:46
2752,ID2753,Diane,Technical Support,1,0,58.0,00:02:13,3.0,2021-02-17 14:32:38
2753,ID2754,Joe,Contract related,1,1,35.0,00:06:13,4.0,2021-02-17 14:32:38
2754,ID2755,Dan,Payment related,1,1,105.0,00:01:10,4.0,2021-02-17 15:02:53
2755,ID2756,Diane,Payment related,1,1,99.0,00:02:12,3.0,2021-02-17 15:02:53
2756,ID2757,Joe,Contract related,1,1,53.0,00:04:02,2.0,2021-02-17 15:10:05
2757,ID2758,Greg,Contract related,1,0,50.0,00:06:42,4.0,2021-02-17 15:10:05
2758,ID2759,Jim,Contract related,1,1,114.0,00:02:32,4.0,2021-02-17 15:46:05
2759,ID2760,Stewart,Technical Support,0,0,,,,2021-02-17 15:46:05
2760,ID2761,Diane,Payment related,0,0,,,,2021-02-17 16:06:14
2761,ID2762,Dan,Payment related,1,1,87.0,00:02:30,4.0,2021-02-17 16:06:14
2762,ID2763,Jim,Payment related,1,0,55.0,00:01:07,5.0,2021-02-17 16:14:53
2763,ID2764,Martha,Admin Support,1,1,97.0,00:05:54,4.0,2021-02-17 16:14:53
2764,ID2765,Martha,Payment related,1,0,12.0,00:04:28,3.0,2021-02-17 16:27:50
2765,ID2766,Greg,Streaming,0,0,,,,2021-02-17 16:27:50
2766,ID2767,Stewart,Admin Support,1,1,79.0,00:03:01,5.0,2021-02-17 16:36:29
2767,ID2768,Martha,Technical Support,1,1,11.0,00:06:23,3.0,2021-02-17 16:36:29
2768,ID2769,Stewart,Payment related,1,0,69.0,00:00:39,4.0,2021-02-17 17:11:02
2769,ID2770,Jim,Admin Support,0,0,,,,2021-02-17 17:11:02
2770,ID2771,Martha,Technical Support,0,0,,,,2021-02-17 17:12:29
2771,ID2772,Jim,Admin Support,1,1,123.0,00:01:48,3.0,2021-02-17 17:12:29
2772,ID2773,Joe,Admin Support,0,0,,,,2021-02-17 17:44:10
2773,ID2774,Martha,Admin Support,1,0,48.0,00:03:34,4.0,2021-02-17 17:44:10
2774,ID2775,Joe,Contract related,1,1,78.0,00:06:57,3.0,2021-02-17 17:54:14
2775,ID2776,Joe,Technical Support,1,1,109.0,00:04:04,3.0,2021-02-17 17:54:14
2776,ID2777,Dan,Technical Support,1,0,61.0,00:05:54,5.0,2021-02-18 09:23:02
2777,ID2778,Greg,Payment related,1,1,86.0,00:01:37,2.0,2021-02-18 09:23:02
2778,ID2779,Greg,Admin Support,1,1,74.0,00:06:52,4.0,2021-02-18 09:43:12
2779,ID2780,Diane,Payment related,1,1,125.0,00:04:53,3.0,2021-02-18 09:43:12
2780,ID2781,Becky,Contract related,1,0,64.0,00:06:09,2.0,2021-02-18 10:00:29
2781,ID2782,Joe,Streaming,1,1,63.0,00:02:06,3.0,2021-02-18 10:00:29
2782,ID2783,Greg,Admin Support,1,1,46.0,00:06:36,4.0,2021-02-18 10:13:26
2783,ID2784,Greg,Admin Support,1,1,63.0,00:04:15,3.0,2021-02-18 10:13:26
2784,ID2785,Joe,Contract related,1,1,96.0,00:00:47,4.0,2021-02-18 10:16:19
2785,ID2786,Dan,Streaming,1,1,37.0,00:04:25,3.0,2021-02-18 10:16:19
2786,ID2787,Dan,Contract related,1,1,73.0,00:03:24,4.0,2021-02-18 10:33:36
2787,ID2788,Diane,Payment related,1,1,111.0,00:02:18,4.0,2021-02-18 10:33:36
2788,ID2789,Joe,Payment related,0,0,,,,2021-02-18 10:37:55
2789,ID2790,Joe,Streaming,1,1,79.0,00:03:08,2.0,2021-02-18 10:37:55
2790,ID2791,Greg,Admin Support,0,0,,,,2021-02-18 10:56:38
2791,ID2792,Dan,Admin Support,1,0,32.0,00:05:36,3.0,2021-02-18 10:56:38
2792,ID2793,Dan,Contract related,1,1,60.0,00:04:50,3.0,2021-02-18 11:18:14
2793,ID2794,Dan,Payment related,1,1,25.0,00:05:31,3.0,2021-02-18 11:18:14
2794,ID2795,Jim,Payment related,1,1,72.0,00:04:11,4.0,2021-02-18 11:18:14
2795,ID2796,Dan,Technical Support,1,1,82.0,00:01:07,3.0,2021-02-18 11:18:14
2796,ID2797,Jim,Payment related,0,0,,,,2021-02-18 11:25:26
2797,ID2798,Diane,Admin Support,1,1,104.0,00:06:44,4.0,2021-02-18 11:25:26
2798,ID2799,Stewart,Technical Support,0,0,,,,2021-02-18 11:34:05
2799,ID2800,Becky,Technical Support,1,1,102.0,00:02:24,5.0,2021-02-18 11:34:05
2800,ID2801,Dan,Streaming,0,0,,,,2021-02-18 11:38:24
2801,ID2802,Dan,Technical Support,0,0,,,,2021-02-18 11:38:24
2802,ID2803,Martha,Streaming,1,0,86.0,00:01:35,3.0,2021-02-18 13:04:48
2803,ID2804,Becky,Technical Support,1,1,93.0,00:06:04,2.0,2021-02-18 13:04:48
2804,ID2805,Stewart,Admin Support,0,0,,,,2021-02-18 13:33:36
2805,ID2806,Jim,Streaming,0,0,,,,2021-02-18 13:33:36
2806,ID2807,Dan,Technical Support,1,1,39.0,00:04:13,2.0,2021-02-18 13:37:55
2807,ID2808,Stewart,Admin Support,1,1,119.0,00:00:46,4.0,2021-02-18 13:37:55
2808,ID2809,Martha,Contract related,0,0,,,,2021-02-18 13:45:07
2809,ID2810,Stewart,Technical Support,1,1,71.0,00:00:42,3.0,2021-02-18 13:45:07
2810,ID2811,Joe,Streaming,1,1,111.0,00:06:54,1.0,2021-02-18 13:48:00
2811,ID2812,Martha,Streaming,1,0,120.0,00:04:00,1.0,2021-02-18 13:48:00
2812,ID2813,Joe,Technical Support,0,0,,,,2021-02-18 14:47:02
2813,ID2814,Diane,Admin Support,1,1,81.0,00:03:02,5.0,2021-02-18 14:47:02
2814,ID2815,Jim,Payment related,0,0,,,,2021-02-18 14:52:48
2815,ID2816,Martha,Streaming,1,1,40.0,00:02:23,1.0,2021-02-18 14:52:48
2816,ID2817,Dan,Admin Support,1,1,114.0,00:02:59,5.0,2021-02-18 15:15:50
2817,ID2818,Jim,Contract related,0,0,,,,2021-02-18 15:15:50
2818,ID2819,Jim,Payment related,0,0,,,,2021-02-18 16:00:29
2819,ID2820,Jim,Contract related,1,1,29.0,00:00:48,4.0,2021-02-18 16:00:29
2820,ID2821,Jim,Technical Support,1,1,56.0,00:06:30,3.0,2021-02-18 16:03:22
2821,ID2822,Diane,Technical Support,1,0,58.0,00:02:45,4.0,2021-02-18 16:03:22
2822,ID2823,Martha,Technical Support,1,1,68.0,00:03:02,5.0,2021-02-18 16:58:05
2823,ID2824,Jim,Admin Support,1,0,114.0,00:01:05,3.0,2021-02-18 16:58:05
2824,ID2825,Greg,Technical Support,1,1,11.0,00:03:08,3.0,2021-02-18 16:59:31
2825,ID2826,Becky,Streaming,1,1,46.0,00:01:43,3.0,2021-02-18 16:59:31
2826,ID2827,Jim,Admin Support,1,1,78.0,00:06:46,4.0,2021-02-19 09:01:26
2827,ID2828,Joe,Payment related,0,0,,,,2021-02-19 09:01:26
2828,ID2829,Joe,Admin Support,1,1,53.0,00:05:01,3.0,2021-02-19 09:17:17
2829,ID2830,Jim,Payment related,1,1,37.0,00:03:21,1.0,2021-02-19 09:17:17
2830,ID2831,Diane,Streaming,1,1,111.0,00:03:40,4.0,2021-02-19 09:18:43
2831,ID2832,Dan,Contract related,1,0,14.0,00:00:54,5.0,2021-02-19 09:18:43
2832,ID2833,Diane,Streaming,1,1,82.0,00:02:48,3.0,2021-02-19 09:25:55
2833,ID2834,Stewart,Contract related,0,0,,,,2021-02-19 09:25:55
2834,ID2835,Dan,Payment related,0,0,,,,2021-02-19 10:46:34
2835,ID2836,Jim,Admin Support,0,0,,,,2021-02-19 10:46:34
2836,ID2837,Stewart,Contract related,1,1,69.0,00:04:54,3.0,2021-02-19 11:22:34
2837,ID2838,Diane,Streaming,1,1,21.0,00:06:54,3.0,2021-02-19 11:22:34
2838,ID2839,Becky,Payment related,1,1,113.0,00:00:41,2.0,2021-02-19 11:42:43
2839,ID2840,Martha,Streaming,1,1,34.0,00:03:31,3.0,2021-02-19 11:42:43
2840,ID2841,Jim,Payment related,1,0,26.0,00:00:40,3.0,2021-02-19 11:54:14
2841,ID2842,Jim,Admin Support,1,1,76.0,00:05:20,3.0,2021-02-19 11:54:14
2842,ID2843,Diane,Admin Support,0,0,,,,2021-02-19 12:15:50
2843,ID2844,Martha,Payment related,0,0,,,,2021-02-19 12:15:50
2844,ID2845,Jim,Technical Support,1,1,63.0,00:03:47,1.0,2021-02-19 13:29:17
2845,ID2846,Stewart,Admin Support,1,1,80.0,00:04:08,3.0,2021-02-19 13:29:17
2846,ID2847,Jim,Admin Support,1,1,36.0,00:06:17,1.0,2021-02-19 13:32:10
2847,ID2848,Diane,Admin Support,1,1,22.0,00:01:55,5.0,2021-02-19 13:32:10
2848,ID2849,Stewart,Streaming,1,1,80.0,00:04:27,2.0,2021-02-19 13:45:07
2849,ID2850,Jim,Technical Support,1,1,109.0,00:00:44,1.0,2021-02-19 13:45:07
2850,ID2851,Stewart,Technical Support,1,1,80.0,00:05:38,3.0,2021-02-19 14:22:34
2851,ID2852,Joe,Admin Support,1,1,108.0,00:04:47,4.0,2021-02-19 14:22:34
2852,ID2853,Becky,Contract related,1,1,10.0,00:05:44,4.0,2021-02-19 14:26:53
2853,ID2854,Greg,Technical Support,0,0,,,,2021-02-19 14:26:53
2854,ID2855,Martha,Technical Support,1,1,115.0,00:02:38,3.0,2021-02-19 14:45:36
2855,ID2856,Becky,Admin Support,1,1,79.0,00:04:31,3.0,2021-02-19 14:45:36
2856,ID2857,Stewart,Admin Support,1,1,109.0,00:00:39,2.0,2021-02-19 14:52:48
2857,ID2858,Jim,Contract related,1,1,12.0,00:05:15,4.0,2021-02-19 14:52:48
2858,ID2859,Joe,Streaming,1,1,87.0,00:02:14,3.0,2021-02-19 15:02:53
2859,ID2860,Stewart,Admin Support,1,1,55.0,00:05:40,3.0,2021-02-19 15:02:53
2860,ID2861,Joe,Payment related,1,1,109.0,00:05:35,4.0,2021-02-19 15:33:07
2861,ID2862,Becky,Contract related,0,0,,,,2021-02-19 15:33:07
2862,ID2863,Diane,Payment related,0,0,,,,2021-02-19 15:33:07
2863,ID2864,Becky,Payment related,1,1,12.0,00:01:09,4.0,2021-02-19 15:33:07
2864,ID2865,Martha,Payment related,1,1,71.0,00:02:51,5.0,2021-02-19 16:04:48
2865,ID2866,Dan,Technical Support,0,0,,,,2021-02-19 16:04:48
2866,ID2867,Stewart,Streaming,1,0,104.0,00:06:29,4.0,2021-02-19 16:26:24
2867,ID2868,Stewart,Payment related,1,1,110.0,00:01:53,1.0,2021-02-19 16:26:24
2868,ID2869,Martha,Streaming,1,1,108.0,00:02:44,1.0,2021-02-19 17:21:07
2869,ID2870,Dan,Technical Support,1,1,88.0,00:00:55,1.0,2021-02-19 17:21:07
2870,ID2871,Stewart,Contract related,0,0,,,,2021-02-19 17:29:46
2871,ID2872,Joe,Admin Support,1,1,32.0,00:06:08,1.0,2021-02-19 17:29:46
2872,ID2873,Diane,Contract related,1,1,37.0,00:06:13,4.0,2021-02-19 17:38:24
2873,ID2874,Greg,Payment related,1,1,58.0,00:03:25,5.0,2021-02-19 17:38:24
2874,ID2875,Greg,Contract related,1,1,61.0,00:04:06,4.0,2021-02-20 09:24:29
2875,ID2876,Jim,Contract related,1,1,39.0,00:01:45,1.0,2021-02-20 09:24:29
2876,ID2877,Joe,Contract related,1,1,39.0,00:05:41,4.0,2021-02-20 09:33:07
2877,ID2878,Diane,Streaming,1,1,53.0,00:01:47,5.0,2021-02-20 09:33:07
2878,ID2879,Joe,Contract related,0,0,,,,2021-02-20 10:01:55
2879,ID2880,Stewart,Streaming,1,1,64.0,00:05:11,4.0,2021-02-20 10:01:55
2880,ID2881,Joe,Technical Support,1,1,77.0,00:03:40,3.0,2021-02-20 10:10:34
2881,ID2882,Dan,Contract related,1,1,20.0,00:00:49,1.0,2021-02-20 10:10:34
2882,ID2883,Martha,Contract related,0,0,,,,2021-02-20 10:24:58
2883,ID2884,Joe,Admin Support,0,0,,,,2021-02-20 10:24:58
2884,ID2885,Dan,Admin Support,1,1,26.0,00:06:13,5.0,2021-02-20 10:50:53
2885,ID2886,Diane,Technical Support,1,1,33.0,00:04:59,3.0,2021-02-20 10:50:53
2886,ID2887,Jim,Admin Support,0,0,,,,2021-02-20 11:00:58
2887,ID2888,Becky,Contract related,1,1,122.0,00:02:08,3.0,2021-02-20 11:00:58
2888,ID2889,Martha,Contract related,0,0,,,,2021-02-20 11:11:02
2889,ID2890,Martha,Payment related,1,1,75.0,00:03:46,3.0,2021-02-20 11:11:02
2890,ID2891,Martha,Admin Support,1,1,27.0,00:01:39,4.0,2021-02-20 11:21:07
2891,ID2892,Diane,Contract related,1,1,37.0,00:05:48,3.0,2021-02-20 11:21:07
2892,ID2893,Diane,Admin Support,1,1,24.0,00:02:25,3.0,2021-02-20 11:34:05
2893,ID2894,Becky,Streaming,1,1,70.0,00:05:22,1.0,2021-02-20 11:34:05
2894,ID2895,Becky,Technical Support,1,1,117.0,00:01:54,4.0,2021-02-20 11:41:17
2895,ID2896,Diane,Payment related,1,1,15.0,00:04:37,1.0,2021-02-20 11:41:17
2896,ID2897,Greg,Streaming,1,1,20.0,00:03:35,3.0,2021-02-20 11:54:14
2897,ID2898,Dan,Streaming,1,1,36.0,00:04:16,2.0,2021-02-20 11:54:14
2898,ID2899,Diane,Technical Support,1,1,63.0,00:04:47,1.0,2021-02-20 12:02:53
2899,ID2900,Becky,Payment related,1,1,20.0,00:06:22,3.0,2021-02-20 12:02:53
2900,ID2901,Dan,Contract related,1,0,115.0,00:05:35,4.0,2021-02-20 12:10:05
2901,ID2902,Joe,Contract related,0,0,,,,2021-02-20 12:10:05
2902,ID2903,Dan,Technical Support,1,1,95.0,00:04:58,3.0,2021-02-20 12:25:55
2903,ID2904,Becky,Payment related,1,1,114.0,00:03:07,4.0,2021-02-20 12:25:55
2904,ID2905,Martha,Contract related,1,1,71.0,00:02:01,4.0,2021-02-20 12:46:05
2905,ID2906,Stewart,Payment related,1,1,44.0,00:06:02,1.0,2021-02-20 12:46:05
2906,ID2907,Greg,Technical Support,0,0,,,,2021-02-20 12:51:50
2907,ID2908,Becky,Technical Support,0,0,,,,2021-02-20 12:51:50
2908,ID2909,Stewart,Payment related,1,1,24.0,00:01:54,3.0,2021-02-20 13:35:02
2909,ID2910,Greg,Streaming,0,0,,,,2021-02-20 13:35:02
2910,ID2911,Dan,Contract related,1,1,70.0,00:02:59,3.0,2021-02-20 13:56:38
2911,ID2912,Jim,Streaming,0,0,,,,2021-02-20 13:56:38
2912,ID2913,Dan,Admin Support,1,1,33.0,00:00:40,1.0,2021-02-20 14:13:55
2913,ID2914,Diane,Contract related,0,0,,,,2021-02-20 14:13:55
2914,ID2915,Greg,Admin Support,1,0,15.0,00:05:32,1.0,2021-02-20 14:28:19
2915,ID2916,Joe,Streaming,1,1,103.0,00:04:56,4.0,2021-02-20 14:28:19
2916,ID2917,Martha,Contract related,1,1,61.0,00:05:50,5.0,2021-02-20 15:07:12
2917,ID2918,Greg,Admin Support,0,0,,,,2021-02-20 15:07:12
2918,ID2919,Greg,Contract related,1,1,32.0,00:01:25,4.0,2021-02-20 15:11:31
2919,ID2920,Dan,Admin Support,1,1,33.0,00:01:42,4.0,2021-02-20 15:11:31
2920,ID2921,Becky,Payment related,1,1,30.0,00:05:50,3.0,2021-02-20 15:12:58
2921,ID2922,Stewart,Streaming,1,1,36.0,00:05:26,4.0,2021-02-20 15:12:58
2922,ID2923,Dan,Technical Support,1,1,16.0,00:04:20,4.0,2021-02-20 15:21:36
2923,ID2924,Stewart,Technical Support,1,1,60.0,00:04:27,3.0,2021-02-20 15:21:36
2924,ID2925,Stewart,Technical Support,0,0,,,,2021-02-20 15:53:17
2925,ID2926,Stewart,Contract related,1,1,42.0,00:04:56,4.0,2021-02-20 15:53:17
2926,ID2927,Dan,Contract related,1,1,58.0,00:05:41,1.0,2021-02-20 16:00:29
2927,ID2928,Greg,Payment related,1,0,44.0,00:02:18,1.0,2021-02-20 16:00:29
2928,ID2929,Martha,Streaming,1,0,72.0,00:02:33,1.0,2021-02-20 16:10:34
2929,ID2930,Stewart,Streaming,1,1,13.0,00:03:57,4.0,2021-02-20 16:10:34
2930,ID2931,Jim,Streaming,1,1,113.0,00:03:31,4.0,2021-02-20 16:14:53
2931,ID2932,Joe,Streaming,0,0,,,,2021-02-20 16:14:53
2932,ID2933,Greg,Contract related,1,1,51.0,00:06:30,4.0,2021-02-20 16:16:19
2933,ID2934,Greg,Contract related,1,0,85.0,00:05:14,1.0,2021-02-20 16:16:19
2934,ID2935,Stewart,Payment related,1,0,27.0,00:06:24,4.0,2021-02-20 16:32:10
2935,ID2936,Dan,Contract related,1,1,75.0,00:03:25,3.0,2021-02-20 16:32:10
2936,ID2937,Jim,Contract related,1,1,63.0,00:05:33,2.0,2021-02-20 16:52:19
2937,ID2938,Dan,Admin Support,0,0,,,,2021-02-20 16:52:19
2938,ID2939,Diane,Payment related,1,1,22.0,00:00:51,3.0,2021-02-20 17:25:26
2939,ID2940,Becky,Contract related,0,0,,,,2021-02-20 17:25:26
2940,ID2941,Stewart,Admin Support,1,0,106.0,00:03:45,3.0,2021-02-20 17:57:07
2941,ID2942,Greg,Streaming,1,1,86.0,00:02:40,4.0,2021-02-20 17:57:07
2942,ID2943,Stewart,Contract related,1,1,55.0,00:06:04,3.0,2021-02-21 09:57:36
2943,ID2944,Martha,Admin Support,1,1,74.0,00:06:46,2.0,2021-02-21 09:57:36
2944,ID2945,Stewart,Admin Support,1,1,53.0,00:06:20,5.0,2021-02-21 10:12:00
2945,ID2946,Joe,Technical Support,1,1,115.0,00:02:05,3.0,2021-02-21 10:12:00
2946,ID2947,Jim,Admin Support,1,1,29.0,00:01:30,4.0,2021-02-21 10:22:05
2947,ID2948,Joe,Payment related,1,1,16.0,00:02:10,4.0,2021-02-21 10:22:05
2948,ID2949,Martha,Technical Support,1,0,26.0,00:03:45,3.0,2021-02-21 11:06:43
2949,ID2950,Becky,Technical Support,1,1,71.0,00:03:49,1.0,2021-02-21 11:06:43
2950,ID2951,Joe,Streaming,1,1,109.0,00:04:31,4.0,2021-02-21 11:08:10
2951,ID2952,Joe,Technical Support,1,1,102.0,00:03:50,5.0,2021-02-21 11:08:10
2952,ID2953,Joe,Payment related,1,1,115.0,00:00:37,4.0,2021-02-21 11:12:29
2953,ID2954,Diane,Technical Support,1,1,48.0,00:02:27,4.0,2021-02-21 11:12:29
2954,ID2955,Dan,Streaming,1,1,41.0,00:04:27,5.0,2021-02-21 11:35:31
2955,ID2956,Greg,Technical Support,1,1,97.0,00:03:10,4.0,2021-02-21 11:35:31
2956,ID2957,Martha,Payment related,1,0,39.0,00:03:22,3.0,2021-02-21 11:42:43
2957,ID2958,Becky,Admin Support,0,0,,,,2021-02-21 11:42:43
2958,ID2959,Jim,Payment related,1,1,73.0,00:01:13,3.0,2021-02-21 11:54:14
2959,ID2960,Dan,Contract related,1,1,25.0,00:01:06,1.0,2021-02-21 11:54:14
2960,ID2961,Becky,Streaming,1,1,84.0,00:03:49,3.0,2021-02-21 12:21:36
2961,ID2962,Becky,Technical Support,1,1,99.0,00:02:35,5.0,2021-02-21 12:21:36
2962,ID2963,Jim,Streaming,1,1,108.0,00:05:28,3.0,2021-02-21 12:25:55
2963,ID2964,Greg,Payment related,1,1,80.0,00:02:17,4.0,2021-02-21 12:25:55
2964,ID2965,Becky,Payment related,1,1,77.0,00:01:15,4.0,2021-02-21 12:57:36
2965,ID2966,Stewart,Admin Support,1,1,14.0,00:01:31,5.0,2021-02-21 12:57:36
2966,ID2967,Stewart,Technical Support,1,0,69.0,00:05:10,5.0,2021-02-21 13:14:53
2967,ID2968,Jim,Contract related,1,1,91.0,00:00:53,3.0,2021-02-21 13:14:53
2968,ID2969,Greg,Payment related,0,0,,,,2021-02-21 13:35:02
2969,ID2970,Becky,Payment related,1,1,125.0,00:03:09,1.0,2021-02-21 13:35:02
2970,ID2971,Becky,Streaming,1,1,25.0,00:06:00,4.0,2021-02-21 13:56:38
2971,ID2972,Dan,Payment related,1,1,60.0,00:04:45,4.0,2021-02-21 13:56:38
2972,ID2973,Becky,Technical Support,1,0,97.0,00:04:40,3.0,2021-02-21 13:59:31
2973,ID2974,Dan,Admin Support,1,1,41.0,00:04:56,1.0,2021-02-21 13:59:31
2974,ID2975,Stewart,Payment related,0,0,,,,2021-02-21 14:29:46
2975,ID2976,Greg,Streaming,1,1,47.0,00:06:59,4.0,2021-02-21 14:29:46
2976,ID2977,Becky,Contract related,0,0,,,,2021-02-21 14:47:02
2977,ID2978,Jim,Streaming,1,1,82.0,00:06:34,5.0,2021-02-21 14:47:02
